ID,he_id,he
16555,16555,-0.188735102
16556,16556,-0.091423632
16557,16557,-0.188832504
16558,16558,-0.076070211
16559,16559,-0.176495398
16560,16560,-0.042456323
16561,16561,-0.092809823
16562,16562,-0.021752082
16563,16563,-0.100997034
16564,16564,-0.062860276
16565,16565,-0.105573272
16566,16566,-0.064057331
16567,16567,-0.199502343
16568,16568,-0.086841835
16569,16569,-0.123469426
16570,16570,-0.138140897
16571,16571,-0.085212933
16572,16572,-0.02476763
16573,16573,-0.150706731
16574,16574,-0.124431565
16575,16575,-0.011421752
16576,16576,-0.047702381
16577,16577,-0.196143613
16578,16578,-0.021504218
16579,16579,-0.025554256
16580,16580,-0.055940035
16581,16581,-0.035098504
16582,16582,-0.123472902
16583,16583,-0.150903907
16584,16584,-0.141655885
16585,16585,-0.078212952
16586,16586,-0.012622323
16587,16587,-0.092361643
16588,16588,-0.022703083
16589,16589,-0.178173662
16590,16590,-0.10125099
16591,16591,-0.103838633
16592,16592,-0.010556758
16593,16593,-0.148976332
16594,16594,-0.038507394
16595,16595,-0.012948393
16596,16596,-0.032378045
16597,16597,-0.024571011
16598,16598,-0.176458822
16599,16599,-0.027133429
16600,16600,-0.062623648
16601,16601,-0.027760834
16602,16602,-0.140436764
16603,16603,-0.189618739
16604,16604,-0.172217719
16605,16605,-0.185941159
16606,16606,-0.071526871
16607,16607,-0.077800513
16608,16608,-0.018565247
16609,16609,-0.054010922
16610,16610,-0.065325279
16611,16611,-0.167782618
16612,16612,-0.079711299
16613,16613,-0.193756024
16614,16614,-0.198731927
16615,16615,-0.135381305
16616,16616,-0.039646558
16617,16617,-0.030588359
16618,16618,-0.062325548
16619,16619,-0.189469223
16620,16620,-0.170643967
16621,16621,-0.065773179
16622,16622,-0.111003938
16623,16623,-0.032887055
16624,16624,-0.011708885
16625,16625,-0.153836015
16626,16626,-0.013254163
16627,16627,-0.194572131
16628,16628,-0.153471573
16629,16629,-0.052326344
16630,16630,-0.107564465
16631,16631,-0.131512757
16632,16632,-0.127784239
16633,16633,-0.053876019
16634,16634,-0.03169572
16635,16635,-0.141383026
16636,16636,-0.105523778
16637,16637,-0.199879304
16638,16638,-0.112466941
16639,16639,-0.027602459
16640,16640,-0.088815136
16641,16641,-0.19993736
16642,16642,-0.020227394
16643,16643,-0.184182635
16644,16644,-0.017594811
16645,16645,-0.198741349
16646,16646,-0.100082903
16647,16647,-0.064483586
16648,16648,-0.144674732
16649,16649,-0.080483114
16650,16650,-0.180647077
16651,16651,-0.036733293
16652,16652,-0.192698724
16653,16653,-0.064934149
16654,16654,-0.095683199
16655,16655,-0.011421152
16656,16656,-0.082086217
16657,16657,-0.148576888
16658,16658,-0.096826901
16659,16659,-0.175575236
16660,16660,-0.083293159
16661,16661,-0.082967094
16662,16662,-0.164811997
16663,16663,-0.017344119
16664,16664,-0.196522601
16665,16665,-0.173359042
16666,16666,-0.042349493
16667,16667,-0.05049055
16668,16668,-0.184988795
16669,16669,-0.141497621
16670,16670,-0.031390145
16671,16671,-0.18133366
16672,16672,-0.178069163
16673,16673,-0.161331637
16674,16674,-0.195099251
16675,16675,-0.044664179
16676,16676,-0.138574733
16677,16677,-0.075613857
16678,16678,-0.041997972
16679,16679,-0.112215869
16680,16680,-0.194716379
16681,16681,-0.181125624
16682,16682,-0.021059834
16683,16683,-0.010982999
16684,16684,-0.10105595
16685,16685,-0.035558851
16686,16686,-0.105879446
16687,16687,-0.011163064
16688,16688,-0.165207079
16689,16689,-0.137716551
16690,16690,-0.155552083
16691,16691,-0.149186841
16692,16692,-0.039606816
16693,16693,-0.114899159
16694,16694,-0.038699338
16695,16695,-0.075279788
16696,16696,-0.133864567
16697,16697,-0.166876501
16698,16698,-0.037644058
16699,16699,-0.074459989
16700,16700,-0.133364547
16701,16701,-0.124006818
16702,16702,-0.051272382
16703,16703,-0.159455148
16704,16704,-0.042863593
16705,16705,-0.038753936
16706,16706,-0.039257561
16707,16707,-0.105222583
16708,16708,-0.040407654
16709,16709,-0.104090066
16710,16710,-0.063364794
16711,16711,-0.057563491
16712,16712,-0.172331355
16713,16713,-0.09419709
16714,16714,-0.194278497
16715,16715,-0.05461616
16716,16716,-0.198560894
16717,16717,-0.029581797
16718,16718,-0.194662039
16719,16719,-0.059125522
16720,16720,-0.197376126
16721,16721,-0.114559838
16722,16722,-0.07108866
16723,16723,-0.161923283
16724,16724,-0.1259913
16725,16725,-0.073600249
16726,16726,-0.093866195
16727,16727,-0.138203119
16728,16728,-0.188618777
16729,16729,-0.072745465
16730,16730,-0.044810071
16731,16731,-0.032364415
16732,16732,-0.089065442
16733,16733,-0.097806985
16734,16734,-0.127179533
16735,16735,-0.183551088
16736,16736,-0.179735812
16737,16737,-0.042781748
16738,16738,-0.171798993
16739,16739,-0.143033063
16740,16740,-0.063288082
16741,16741,-0.062933184
16742,16742,-0.015712385
16743,16743,-0.091238043
16744,16744,-0.042129884
16745,16745,-0.022276964
16746,16746,-0.022418421
16747,16747,-0.16746024
16748,16748,-0.082545703
16749,16749,-0.185353988
16750,16750,-0.050299312
16751,16751,-0.13407104
16752,16752,-0.128820675
16753,16753,-0.079989652
16754,16754,-0.074059172
16755,16755,-0.026642296
16756,16756,-0.153460684
16757,16757,-0.090128243
16758,16758,-0.18687209
16759,16759,-0.188202892
16760,16760,-0.196292782
16761,16761,-0.079357038
16762,16762,-0.170642353
16763,16763,-0.064316667
16764,16764,-0.139364665
16765,16765,-0.036867102
16766,16766,-0.178318399
16767,16767,-0.085953192
16768,16768,-0.01197289
16769,16769,-0.035740771
16770,16770,-0.181768993
16771,16771,-0.133787457
16772,16772,-0.065513425
16773,16773,-0.025508835
16774,16774,-0.030211999
16775,16775,-0.039996344
16776,16776,-0.119786502
16777,16777,-0.188388412
16778,16778,-0.028310384
16779,16779,-0.064460235
16780,16780,-0.055419093
16781,16781,-0.15556138
16782,16782,-0.138407357
16783,16783,-0.05441389
16784,16784,-0.073647006
16785,16785,-0.163036645
16786,16786,-0.065187015
16787,16787,-0.119500026
16788,16788,-0.162624573
16789,16789,-0.151729629
16790,16790,-0.047537237
16791,16791,-0.069428292
16792,16792,-0.109389081
16793,16793,-0.198620527
16794,16794,-0.134611391
16795,16795,-0.139929873
16796,16796,-0.187407758
16797,16797,-0.134020835
16798,16798,-0.149095311
16799,16799,-0.071876147
16800,16800,-0.078482313
16801,16801,-0.052896253
16802,16802,-0.185494733
16803,16803,-0.13225375
16804,16804,-0.127882049
16805,16805,-0.129808422
16806,16806,-0.184985636
16807,16807,-0.125638662
16808,16808,-0.03981844
16809,16809,-0.161863995
16810,16810,-0.043191653
16811,16811,-0.043135199
16812,16812,-0.141043241
16813,16813,-0.087697382
16814,16814,-0.192356347
16815,16815,-0.118768423
16816,16816,-0.017059792
16817,16817,-0.166224548
16818,16818,-0.183202832
16819,16819,-0.166699285
16820,16820,-0.128648559
16821,16821,-0.197310488
16822,16822,-0.175847136
16823,16823,-0.144074089
16824,16824,-0.048031434
16825,16825,-0.197462806
16826,16826,-0.16290184
16827,16827,-0.034739548
16828,16828,-0.161351218
16829,16829,-0.171918416
16830,16830,-0.099258785
16831,16831,-0.16369011
16832,16832,-0.090688059
16833,16833,-0.178307326
16834,16834,-0.14217696
16835,16835,-0.07941795
16836,16836,-0.191051766
16837,16837,-0.172897132
16838,16838,-0.055220068
16839,16839,-0.122013947
16840,16840,-0.150248822
16841,16841,-0.152273544
16842,16842,-0.130300336
16843,16843,-0.137490947
16844,16844,-0.164503808
16845,16845,-0.05302603
16846,16846,-0.141532666
16847,16847,-0.030288414
16848,16848,-0.046038437
16849,16849,-0.011504359
16850,16850,-0.168390735
16851,16851,-0.03677371
16852,16852,-0.177588021
16853,16853,-0.063982847
16854,16854,-0.046555032
16855,16855,-0.055614524
16856,16856,-0.131545581
16857,16857,-0.194198664
16858,16858,-0.172085817
16859,16859,-0.142837986
16860,16860,-0.049346125
16861,16861,-0.09173377
16862,16862,-0.077600379
16863,16863,-0.145913182
16864,16864,-0.049691247
16865,16865,-0.156941642
16866,16866,-0.064640628
16867,16867,-0.024883943
16868,16868,-0.045322826
16869,16869,-0.182700566
16870,16870,-0.150249161
16871,16871,-0.151472231
16872,16872,-0.130328598
16873,16873,-0.158203594
16874,16874,-0.067393
16875,16875,-0.030244734
16876,16876,-0.140253675
16877,16877,-0.03748056
16878,16878,-0.010940316
16879,16879,-0.199981096
16880,16880,-0.062089472
16881,16881,-0.114589176
16882,16882,-0.018195214
16883,16883,-0.169177042
16884,16884,-0.128739306
16885,16885,-0.148765045
16886,16886,-0.101648627
16887,16887,-0.067073453
16888,16888,-0.053128406
16889,16889,-0.105567772
16890,16890,-0.061495498
16891,16891,-0.01434134
16892,16892,-0.103754496
16893,16893,-0.130708363
16894,16894,-0.053700148
16895,16895,-0.036459992
16896,16896,-0.016295647
16897,16897,-0.03420258
16898,16898,-0.09339183
16899,16899,-0.026582459
16900,16900,-0.054954355
16901,16901,-0.099419718
16902,16902,-0.152276807
16903,16903,-0.172519336
16904,16904,-0.034887317
16905,16905,-0.041472271
16906,16906,-0.069984591
16907,16907,-0.042792535
16908,16908,-0.142975326
16909,16909,-0.092471321
16910,16910,-0.154054509
16911,16911,-0.15875236
16912,16912,-0.047148716
16913,16913,-0.139703861
16914,16914,-0.058564347
16915,16915,-0.178017596
16916,16916,-0.183523775
16917,16917,-0.044693319
16918,16918,-0.14144644
16919,16919,-0.173659017
16920,16920,-0.098743523
16921,16921,-0.03776455
16922,16922,-0.166480727
16923,16923,-0.074872687
16924,16924,-0.154437142
16925,16925,-0.055685547
16926,16926,-0.191061231
16927,16927,-0.073012277
16928,16928,-0.096815987
16929,16929,-0.126031144
16930,16930,-0.099320641
16931,16931,-0.15132302
16932,16932,-0.089263509
16933,16933,-0.175488389
16934,16934,-0.151788279
16935,16935,-0.183088579
16936,16936,-0.068143185
16937,16937,-0.040875086
16938,16938,-0.054711824
16939,16939,-0.140094196
16940,16940,-0.157994127
16941,16941,-0.033360838
16942,16942,-0.174744424
16943,16943,-0.177710241
16944,16944,-0.07665015
16945,16945,-0.197430116
16946,16946,-0.092137673
16947,16947,-0.128409664
16948,16948,-0.020962953
16949,16949,-0.152895913
16950,16950,-0.067295961
16951,16951,-0.174849729
16952,16952,-0.065134387
16953,16953,-0.026367865
16954,16954,-0.022966312
16955,16955,-0.190325775
16956,16956,-0.14489753
16957,16957,-0.066689478
16958,16958,-0.119608638
16959,16959,-0.122184141
16960,16960,-0.032202689
16961,16961,-0.191219051
16962,16962,-0.021197723
16963,16963,-0.084021476
16964,16964,-0.093424232
16965,16965,-0.148946432
16966,16966,-0.048790285
16967,16967,-0.105576142
16968,16968,-0.045964028
16969,16969,-0.085813262
16970,16970,-0.110325159
16971,16971,-0.159666804
16972,16972,-0.067431088
16973,16973,-0.117899746
16974,16974,-0.163924073
16975,16975,-0.095356732
16976,16976,-0.064133699
16977,16977,-0.05171823
16978,16978,-0.051201565
16979,16979,-0.147115628
16980,16980,-0.079863641
16981,16981,-0.088980373
16982,16982,-0.152532568
16983,16983,-0.091815598
16984,16984,-0.059516819
16985,16985,-0.106020641
16986,16986,-0.112871565
16987,16987,-0.071694613
16988,16988,-0.039520057
16989,16989,-0.134844428
16990,16990,-0.059824123
16991,16991,-0.129882086
16992,16992,-0.112199381
16993,16993,-0.150833864
16994,16994,-0.198938055
16995,16995,-0.153293201
16996,16996,-0.161770032
16997,16997,-0.023387449
16998,16998,-0.106277988
16999,16999,-0.177134879
17000,17000,-0.184944562
17001,17001,-0.083361129
17002,17002,-0.199196538
17003,17003,-0.177802465
17004,17004,-0.100996098
17005,17005,-0.025659002
17006,17006,-0.158937696
17007,17007,-0.161909163
17008,17008,-0.012087421
17009,17009,-0.1085573
17010,17010,-0.10344965
17011,17011,-0.178301053
17012,17012,-0.172245023
17013,17013,-0.044037135
17014,17014,-0.181929832
17015,17015,-0.173135942
17016,17016,-0.04783572
17017,17017,-0.053171687
17018,17018,-0.064294829
17019,17019,-0.15090744
17020,17020,-0.133415811
17021,17021,-0.099406029
17022,17022,-0.097410819
17023,17023,-0.121861716
17024,17024,-0.10163655
17025,17025,-0.072230469
17026,17026,-0.019897075
17027,17027,-0.121792148
17028,17028,-0.128625528
17029,17029,-0.115956878
17030,17030,-0.034940683
17031,17031,-0.14076934
17032,17032,-0.142018732
17033,17033,-0.156458594
17034,17034,-0.05070714
17035,17035,-0.110259506
17036,17036,-0.079445667
17037,17037,-0.044359505
17038,17038,-0.056130735
17039,17039,-0.176997851
17040,17040,-0.08833201
17041,17041,-0.164400975
17042,17042,-0.145348957
17043,17043,-0.185441813
17044,17044,-0.144125184
17045,17045,-0.177579619
17046,17046,-0.080952302
17047,17047,-0.068999508
17048,17048,-0.091389692
17049,17049,-0.03234802
17050,17050,-0.087890882
17051,17051,-0.150132929
17052,17052,-0.068004587
17053,17053,-0.088999373
17054,17054,-0.062371991
17055,17055,-0.108387242
17056,17056,-0.085115377
17057,17057,-0.104855991
17058,17058,-0.048904382
17059,17059,-0.136340731
17060,17060,-0.084885731
17061,17061,-0.154710126
17062,17062,-0.061725813
17063,17063,-0.114521158
17064,17064,-0.140553614
17065,17065,-0.13393716
17066,17066,-0.031926812
17067,17067,-0.011024535
17068,17068,-0.144560555
17069,17069,-0.158983827
17070,17070,-0.12548775
17071,17071,-0.128560853
17072,17072,-0.023307557
17073,17073,-0.057390432
17074,17074,-0.026514919
17075,17075,-0.059251844
17076,17076,-0.05790009
17077,17077,-0.029755688
17078,17078,-0.100123707
17079,17079,-0.191068334
17080,17080,-0.028109969
17081,17081,-0.135046957
17082,17082,-0.135188512
17083,17083,-0.126813619
17084,17084,-0.166668153
17085,17085,-0.184579812
17086,17086,-0.032634431
17087,17087,-0.033511634
17088,17088,-0.125501844
17089,17089,-0.100702621
17090,17090,-0.0932842
17091,17091,-0.108662484
17092,17092,-0.115050629
17093,17093,-0.075873813
17094,17094,-0.168317211
17095,17095,-0.157973002
17096,17096,-0.031735263
17097,17097,-0.12592549
17098,17098,-0.109617613
17099,17099,-0.012537654
17100,17100,-0.067335797
17101,17101,-0.115101894
17102,17102,-0.082299916
17103,17103,-0.066510554
17104,17104,-0.183252793
17105,17105,-0.174556248
17106,17106,-0.041436596
17107,17107,-0.190624265
17108,17108,-0.016985496
17109,17109,-0.141743838
17110,17110,-0.035270473
17111,17111,-0.143030651
17112,17112,-0.142296565
17113,17113,-0.018633398
17114,17114,-0.187691338
17115,17115,-0.15896214
17116,17116,-0.03070348
17117,17117,-0.056935183
17118,17118,-0.052325765
17119,17119,-0.123969273
17120,17120,-0.198806237
17121,17121,-0.036129233
17122,17122,-0.065345325
17123,17123,-0.096989555
17124,17124,-0.051316884
17125,17125,-0.116619303
17126,17126,-0.092157266
17127,17127,-0.03611615
17128,17128,-0.046622111
17129,17129,-0.066090799
17130,17130,-0.084062338
17131,17131,-0.082193447
17132,17132,-0.117410684
17133,17133,-0.178660596
17134,17134,-0.03595919
17135,17135,-0.036382694
17136,17136,-0.119339107
17137,17137,-0.047402114
17138,17138,-0.131966715
17139,17139,-0.169717746
17140,17140,-0.019709377
17141,17141,-0.163406878
17142,17142,-0.029103158
17143,17143,-0.088810631
17144,17144,-0.025746846
17145,17145,-0.059685053
17146,17146,-0.025892211
17147,17147,-0.060064029
17148,17148,-0.010855643
17149,17149,-0.030173509
17150,17150,-0.1619121
17151,17151,-0.092204925
17152,17152,-0.028308443
17153,17153,-0.064874811
17154,17154,-0.127947983
17155,17155,-0.099572697
17156,17156,-0.127960165
17157,17157,-0.151942001
17158,17158,-0.042955876
17159,17159,-0.131156668
17160,17160,-0.177650947
17161,17161,-0.031614759
17162,17162,-0.043831158
17163,17163,-0.037138137
17164,17164,-0.056382564
17165,17165,-0.137563601
17166,17166,-0.093797881
17167,17167,-0.146720614
17168,17168,-0.046080236
17169,17169,-0.198058132
17170,17170,-0.037325058
17171,17171,-0.108490265
17172,17172,-0.164688375
17173,17173,-0.140804087
17174,17174,-0.184428336
17175,17175,-0.08672506
17176,17176,-0.04139668
17177,17177,-0.131572362
17178,17178,-0.164055733
17179,17179,-0.162026974
17180,17180,-0.178639402
17181,17181,-0.142868717
17182,17182,-0.115585981
17183,17183,-0.156141328
17184,17184,-0.177665138
17185,17185,-0.198232472
17186,17186,-0.076960689
17187,17187,-0.041536266
17188,17188,-0.143465757
17189,17189,-0.043575601
17190,17190,-0.132384553
17191,17191,-0.102015921
17192,17192,-0.05779695
17193,17193,-0.031651466
17194,17194,-0.198045257
17195,17195,-0.16657775
17196,17196,-0.05006341
17197,17197,-0.03698454
17198,17198,-0.105000697
17199,17199,-0.192970404
17200,17200,-0.035723241
17201,17201,-0.055185718
17202,17202,-0.061196574
17203,17203,-0.08216959
17204,17204,-0.067545615
17205,17205,-0.068144775
17206,17206,-0.1360364
17207,17207,-0.176545683
17208,17208,-0.114372508
17209,17209,-0.178353886
17210,17210,-0.038940751
17211,17211,-0.124205368
17212,17212,-0.128035527
17213,17213,-0.031850277
17214,17214,-0.074945347
17215,17215,-0.061187644
17216,17216,-0.189143805
17217,17217,-0.148870798
17218,17218,-0.010904281
17219,17219,-0.052862512
17220,17220,-0.041086387
17221,17221,-0.145958807
17222,17222,-0.018983067
17223,17223,-0.127718442
17224,17224,-0.197130639
17225,17225,-0.069305029
17226,17226,-0.070435288
17227,17227,-0.142641631
17228,17228,-0.050362349
17229,17229,-0.094067637
17230,17230,-0.061792185
17231,17231,-0.134668449
17232,17232,-0.09378501
17233,17233,-0.187474464
17234,17234,-0.105416598
17235,17235,-0.080226341
17236,17236,-0.035991542
17237,17237,-0.079709021
17238,17238,-0.10223526
17239,17239,-0.133585829
17240,17240,-0.162843485
17241,17241,-0.015413435
17242,17242,-0.163464098
17243,17243,-0.097906689
17244,17244,-0.119595635
17245,17245,-0.160849327
17246,17246,-0.123071298
17247,17247,-0.067403995
17248,17248,-0.137112583
17249,17249,-0.186956289
17250,17250,-0.187298118
17251,17251,-0.183503828
17252,17252,-0.043086887
17253,17253,-0.044468099
17254,17254,-0.172372339
17255,17255,-0.191673878
17256,17256,-0.080880864
17257,17257,-0.189419656
17258,17258,-0.179220084
17259,17259,-0.190403715
17260,17260,-0.109288155
17261,17261,-0.152932912
17262,17262,-0.090368377
17263,17263,-0.174507458
17264,17264,-0.019276869
17265,17265,-0.134177135
17266,17266,-0.120402822
17267,17267,-0.103177095
17268,17268,-0.07703112
17269,17269,-0.117584285
17270,17270,-0.087572496
17271,17271,-0.048292373
17272,17272,-0.183201888
17273,17273,-0.189915549
17274,17274,-0.154893153
17275,17275,-0.114320892
17276,17276,-0.170767784
17277,17277,-0.155312251
17278,17278,-0.151561319
17279,17279,-0.048870148
17280,17280,-0.084269569
17281,17281,-0.1215174
17282,17282,-0.011902117
17283,17283,-0.063526297
17284,17284,-0.114285508
17285,17285,-0.112053504
17286,17286,-0.102842175
17287,17287,-0.045387373
17288,17288,-0.066640526
17289,17289,-0.177509067
17290,17290,-0.198561402
17291,17291,-0.175898505
17292,17292,-0.141589944
17293,17293,-0.131484976
17294,17294,-0.129757009
17295,17295,-0.027072957
17296,17296,-0.049039678
17297,17297,-0.105959468
17298,17298,-0.162650495
17299,17299,-0.184656779
17300,17300,-0.03531027
17301,17301,-0.071470049
17302,17302,-0.163373457
17303,17303,-0.172252372
17304,17304,-0.105560705
17305,17305,-0.163585622
17306,17306,-0.091391512
17307,17307,-0.098195534
17308,17308,-0.136878342
17309,17309,-0.052433238
17310,17310,-0.174432928
17311,17311,-0.139891495
17312,17312,-0.072883125
17313,17313,-0.074997003
17314,17314,-0.042695762
17315,17315,-0.080996415
17316,17316,-0.050497489
17317,17317,-0.034390512
17318,17318,-0.055807591
17319,17319,-0.194270831
17320,17320,-0.098857472
17321,17321,-0.078215326
17322,17322,-0.029039639
17323,17323,-0.143504477
17324,17324,-0.056747386
17325,17325,-0.196080897
17326,17326,-0.084225703
17327,17327,-0.110716715
17328,17328,-0.079796193
17329,17329,-0.119423468
17330,17330,-0.191459987
17331,17331,-0.100999876
17332,17332,-0.162183233
17333,17333,-0.199480394
17334,17334,-0.013693293
17335,17335,-0.143819251
17336,17336,-0.078015021
17337,17337,-0.085473835
17338,17338,-0.168357626
17339,17339,-0.08334218
17340,17340,-0.161246795
17341,17341,-0.172964291
17342,17342,-0.076341032
17343,17343,-0.173922199
17344,17344,-0.142454481
17345,17345,-0.164389223
17346,17346,-0.137092929
17347,17347,-0.178441884
17348,17348,-0.162619955
17349,17349,-0.036361465
17350,17350,-0.13378469
17351,17351,-0.158735789
17352,17352,-0.109019696
17353,17353,-0.127257572
17354,17354,-0.066313166
17355,17355,-0.142506044
17356,17356,-0.133289923
17357,17357,-0.063901217
17358,17358,-0.086757208
17359,17359,-0.198451425
17360,17360,-0.14510988
17361,17361,-0.012203188
17362,17362,-0.101415054
17363,17363,-0.199815811
17364,17364,-0.064543315
17365,17365,-0.143747618
17366,17366,-0.032812538
17367,17367,-0.125295915
17368,17368,-0.098059514
17369,17369,-0.172911802
17370,17370,-0.128376795
17371,17371,-0.191467554
17372,17372,-0.063651386
17373,17373,-0.12578036
17374,17374,-0.1453975
17375,17375,-0.182998788
17376,17376,-0.104863497
17377,17377,-0.14779657
17378,17378,-0.081617359
17379,17379,-0.040276423
17380,17380,-0.194120467
17381,17381,-0.195825768
17382,17382,-0.178974498
17383,17383,-0.04155239
17384,17384,-0.156590787
17385,17385,-0.103620833
17386,17386,-0.091559173
17387,17387,-0.04544278
17388,17388,-0.122255689
17389,17389,-0.188457574
17390,17390,-0.153107377
17391,17391,-0.181224296
17392,17392,-0.140743293
17393,17393,-0.100950108
17394,17394,-0.039392977
17395,17395,-0.011024046
17396,17396,-0.175053992
17397,17397,-0.087552144
17398,17398,-0.076408692
17399,17399,-0.069589724
17400,17400,-0.068465121
17401,17401,-0.024342935
17402,17402,-0.13008321
17403,17403,-0.134599258
17404,17404,-0.037581492
17405,17405,-0.189402158
17406,17406,-0.147142367
17407,17407,-0.167063429
17408,17408,-0.149902887
17409,17409,-0.190591739
17410,17410,-0.132578396
17411,17411,-0.102932404
17412,17412,-0.064369832
17413,17413,-0.054208543
17414,17414,-0.045120397
17415,17415,-0.060206368
17416,17416,-0.01388929
17417,17417,-0.090142738
17418,17418,-0.177466888
17419,17419,-0.118612713
17420,17420,-0.030966005
17421,17421,-0.045065664
17422,17422,-0.156673148
17423,17423,-0.051800917
17424,17424,-0.134369128
17425,17425,-0.136983123
17426,17426,-0.119011093
17427,17427,-0.17140723
17428,17428,-0.155380029
17429,17429,-0.043232368
17430,17430,-0.071456946
17431,17431,-0.091459964
17432,17432,-0.096048572
17433,17433,-0.155728189
17434,17434,-0.180414441
17435,17435,-0.170081557
17436,17436,-0.126633087
17437,17437,-0.123308867
17438,17438,-0.080940731
17439,17439,-0.170441913
17440,17440,-0.059419502
17441,17441,-0.076197452
17442,17442,-0.121880138
17443,17443,-0.017043581
17444,17444,-0.051115677
17445,17445,-0.132918319
17446,17446,-0.047020219
17447,17447,-0.094892491
17448,17448,-0.120722587
17449,17449,-0.067339386
17450,17450,-0.198687736
17451,17451,-0.146455882
17452,17452,-0.078037272
17453,17453,-0.142467215
17454,17454,-0.036499945
17455,17455,-0.093085786
17456,17456,-0.010550189
17457,17457,-0.069573149
17458,17458,-0.177756701
17459,17459,-0.121271529
17460,17460,-0.14715986
17461,17461,-0.194435637
17462,17462,-0.079661675
17463,17463,-0.191657188
17464,17464,-0.126357218
17465,17465,-0.138650888
17466,17466,-0.083366044
17467,17467,-0.051391707
17468,17468,-0.149725893
17469,17469,-0.187159631
17470,17470,-0.066110596
17471,17471,-0.07529276
17472,17472,-0.168876365
17473,17473,-0.048074711
17474,17474,-0.154852479
17475,17475,-0.08993405
17476,17476,-0.120475677
17477,17477,-0.132897643
17478,17478,-0.021720139
17479,17479,-0.188954402
17480,17480,-0.185982289
17481,17481,-0.068299237
17482,17482,-0.13922529
17483,17483,-0.179606386
17484,17484,-0.077489923
17485,17485,-0.1682333
17486,17486,-0.043199365
17487,17487,-0.033442052
17488,17488,-0.026319651
17489,17489,-0.169845184
17490,17490,-0.197639938
17491,17491,-0.107073116
17492,17492,-0.145415324
17493,17493,-0.095923532
17494,17494,-0.030995453
17495,17495,-0.045081098
17496,17496,-0.02701811
17497,17497,-0.013461206
17498,17498,-0.09528727
17499,17499,-0.160924983
17500,17500,-0.067660501
17501,17501,-0.069497912
17502,17502,-0.182489221
17503,17503,-0.103978319
17504,17504,-0.124891124
17505,17505,-0.157560549
17506,17506,-0.075812192
17507,17507,-0.186178773
17508,17508,-0.069880065
17509,17509,-0.116681539
17510,17510,-0.115578363
17511,17511,-0.045246896
17512,17512,-0.124065069
17513,17513,-0.160687732
17514,17514,-0.123625559
17515,17515,-0.029652228
17516,17516,-0.153183096
17517,17517,-0.09289428
17518,17518,-0.064557269
17519,17519,-0.151152453
17520,17520,-0.131703621
17521,17521,-0.031867728
17522,17522,-0.016481693
17523,17523,-0.059736626
17524,17524,-0.109313091
17525,17525,-0.170668088
17526,17526,-0.106142817
17527,17527,-0.032166507
17528,17528,-0.041639225
17529,17529,-0.183834229
17530,17530,-0.069384041
17531,17531,-0.188579738
17532,17532,-0.087476717
17533,17533,-0.101256564
17534,17534,-0.149224797
17535,17535,-0.038104431
17536,17536,-0.179708151
17537,17537,-0.106617181
17538,17538,-0.094075264
17539,17539,-0.198342451
17540,17540,-0.040445845
17541,17541,-0.12995386
17542,17542,-0.125933431
17543,17543,-0.043819536
17544,17544,-0.13821438
17545,17545,-0.145926946
17546,17546,-0.16498791
17547,17547,-0.110006257
17548,17548,-0.070860327
17549,17549,-0.125363439
17550,17550,-0.133274392
17551,17551,-0.058819861
17552,17552,-0.195541636
17553,17553,-0.097114379
17554,17554,-0.126331892
17555,17555,-0.12281205
17556,17556,-0.038278647
17557,17557,-0.119082103
17558,17558,-0.185648732
17559,17559,-0.03457509
17560,17560,-0.098229045
17561,17561,-0.046946068
17562,17562,-0.114634726
17563,17563,-0.165747487
17564,17564,-0.053414098
17565,17565,-0.100732065
17566,17566,-0.093036672
17567,17567,-0.172138237
17568,17568,-0.157872735
17569,17569,-0.06096313
17570,17570,-0.085684283
17571,17571,-0.072692438
17572,17572,-0.161785706
17573,17573,-0.168950663
17574,17574,-0.014291399
17575,17575,-0.129966471
17576,17576,-0.113053772
17577,17577,-0.025749212
17578,17578,-0.080411073
17579,17579,-0.068808858
17580,17580,-0.167256898
17581,17581,-0.181644896
17582,17582,-0.014976659
17583,17583,-0.166438249
17584,17584,-0.07150606
17585,17585,-0.193797701
17586,17586,-0.10346318
17587,17587,-0.011503165
17588,17588,-0.134289402
17589,17589,-0.057858823
17590,17590,-0.120852447
17591,17591,-0.161997761
17592,17592,-0.014383292
17593,17593,-0.140691704
17594,17594,-0.081028062
17595,17595,-0.103970188
17596,17596,-0.088958724
17597,17597,-0.043827453
17598,17598,-0.142306073
17599,17599,-0.070652221
17600,17600,-0.13564479
17601,17601,-0.19159805
17602,17602,-0.022098072
17603,17603,-0.027025759
17604,17604,-0.101481239
17605,17605,-0.103032748
17606,17606,-0.067112322
17607,17607,-0.092630331
17608,17608,-0.034969198
17609,17609,-0.150842732
17610,17610,-0.026862053
17611,17611,-0.126252975
17612,17612,-0.016365591
17613,17613,-0.094635186
17614,17614,-0.12244399
17615,17615,-0.022750239
17616,17616,-0.053442896
17617,17617,-0.167777647
17618,17618,-0.022574235
17619,17619,-0.054218671
17620,17620,-0.06929152
17621,17621,-0.16426334
17622,17622,-0.152175885
17623,17623,-0.075209089
17624,17624,-0.049882726
17625,17625,-0.093213211
17626,17626,-0.040526826
17627,17627,-0.1743903
17628,17628,-0.189552096
17629,17629,-0.112256872
17630,17630,-0.065171623
